object_id,y,x,green_id,red_id,status,area,green_peak,red_peak
291,974.5880279507745,97.7017095898488,291,321,double_positive,35,35.32527634196802,53.69194840219131
292,987.398174113721,608.669794644467,292,0,live_only,86,29.578073059243543,0.0
293,4.534666466760496,43.530562958665534,0,1,dead_only,22,0.0,7.390589156403708
294,10.732912461390487,767.5333368925333,0,2,dead_only,18,0.0,7.4175134980642845
295,14.205148052638144,634.7474324856872,0,3,dead_only,31,0.0,9.581404547755014
296,17.394358185989113,834.1272488375488,0,4,dead_only,28,0.0,20.918181753714506
297,29.01118171219783,260.52867502239263,0,5,dead_only,16,0.0,6.514822729572426
298,44.092647377104484,279.20609677382225,0,7,dead_only,30,0.0,28.441681994863114
299,51.34240395540688,70.38723633882509,0,9,dead_only,15,0.0,4.804884719756344
300,57.98811787832133,157.44198491856335,0,10,dead_only,34,0.0,13.938950131860414
301,59.217412135833555,992.6044343955176,0,11,dead_only,34,0.0,12.075841423755021
302,71.7115284686197,1020.0766714312957,0,13,dead_only,12,0.0,4.094613618721149
303,75.44874240674436,813.5167622652145,0,14,dead_only,27,0.0,8.17715909486644
304,94.72589072253784,133.39529545030027,0,18,dead_only,17,0.0,4.85395231121646
305,95.19068938647362,726.8332476008515,0,19,dead_only,21,0.0,6.61238368448869
306,95.43330497360728,889.1688859212213,0,20,dead_only,21,0.0,5.0294228889088926
307,97.40216023920621,855.866663471283,0,21,dead_only,28,0.0,13.813564258246414
308,100.1462613271278,19.947980004954896,0,22,dead_only,35,0.0,23.725953291624243
309,98.65378963709364,561.9455129698277,0,23,dead_only,13,0.0,4.053333068484229
310,107.41275482299038,114.25045484429567,0,24,dead_only,14,0.0,6.071573655836374
311,109.09683699841865,134.8116021205344,0,25,dead_only,23,0.0,8.545323603697534
312,110.33764666932507,314.74666045152327,0,26,dead_only,39,0.0,10.040391820133571
313,113.37494648752457,196.8982064225395,0,27,dead_only,33,0.0,12.92212968659799
314,115.32719660267641,21.57325392995243,0,28,dead_only,45,0.0,14.391076429564672
315,116.25396911437578,383.60323727441454,0,30,dead_only,27,0.0,17.135178464286664
316,120.31091293919097,864.0702503386667,0,31,dead_only,28,0.0,38.95117664750181
317,125.80235076882724,248.33861984001038,0,32,dead_only,24,0.0,5.485106356524274
318,144.893470568409,100.2275482392873,0,35,dead_only,42,0.0,18.027820482368156
319,142.82025957655136,937.2278145537069,0,36,dead_only,20,0.0,5.87051834830535
320,145.76634808227027,10.560270893292593,0,37,dead_only,31,0.0,12.25849868720447
321,145.8149565047396,972.5511224384129,0,39,dead_only,28,0.0,22.40979387627726
322,161.08340444502153,907.316590628559,0,40,dead_only,16,0.0,6.208895970761676
323,168.57899157287588,111.43054381963269,0,41,dead_only,22,0.0,7.21961535985357
324,169.01729986650844,686.9615039101857,0,42,dead_only,20,0.0,6.68391041541647
325,190.12589287264734,658.1410309573944,0,45,dead_only,22,0.0,7.079645282648549
326,197.19600874108949,391.1074400250811,0,46,dead_only,37,0.0,16.614278417868515
327,202.3278115341842,203.20417487592678,0,49,dead_only,17,0.0,4.475490242811241
328,202.33192002982523,318.0286870457135,0,50,dead_only,27,0.0,20.919304378747693
329,206.13701841551443,1000.9564868773476,0,51,dead_only,33,0.0,16.2838282825246
330,223.02542738587883,828.1529385242414,0,56,dead_only,28,0.0,25.46643724819298
331,231.428346614751,103.7589755166803,0,57,dead_only,24,0.0,4.314160583369492
332,237.0172017314027,900.9971200293264,0,58,dead_only,37,0.0,28.01686249809084
333,239.0918096659825,907.8324365595194,0,59,dead_only,42,0.0,10.711154737459205
334,238.35930956071968,478.3297875278303,0,60,dead_only,28,0.0,5.339134421761734
335,277.49722308564816,490.58944315875897,0,66,dead_only,30,0.0,7.306552802396119
336,282.5565415676846,865.4454540145382,0,67,dead_only,29,0.0,4.4325331007420425
337,283.1441036081265,628.1401702180281,0,68,dead_only,32,0.0,27.642893504090537
338,287.4515588903017,66.77045002745771,0,69,dead_only,29,0.0,7.268666519467318
339,296.0397680526364,958.4441037222,0,71,dead_only,20,0.0,7.046628181326602
340,300.9539372704856,707.0026858226388,0,73,dead_only,18,0.0,4.22467799350117
341,306.19295012590254,920.5500797959172,0,74,dead_only,26,0.0,12.279858360546696
342,309.53333742862867,611.9120515922244,0,75,dead_only,38,0.0,19.214014291909105
