channel,id,y,x,area,peak_contrast,mean_raw,max_raw,parent_count
dead,132,761.3591124343392,97.94742701011889,37,44.5162219872347,16.16216216216216,90.0,1
dead,133,771.6450919945567,527.7992284968346,41,90.03894596852197,29.75609756097561,178.0,1
dead,134,777.3626808440841,606.275586935854,22,5.602003148996179,4.954545454545454,13.0,1
dead,135,784.6399635332225,338.75555459620153,35,16.283954902891793,7.4,40.0,1
dead,136,785.1474191010606,401.10906701572304,34,17.381713638202797,8.470588235294118,51.0,1
dead,137,787.876277738019,80.97325574009591,25,5.362990606222373,5.16,13.0,1
dead,138,789.1266463035876,266.42012346173465,34,21.8424837816151,9.911764705882353,43.0,1
dead,139,788.5313980067864,150.43858899806955,14,4.7951599095966975,4.428571428571429,10.0,1
dead,140,789.190026106179,949.7342786070965,30,14.320436819087947,7.5,30.0,1
dead,141,792.1091821440948,669.7616346273375,22,11.09028056406224,6.863636363636363,24.0,1
dead,142,799.6536567804582,886.1795524535306,40,39.94987009411557,13.5,94.0,1
dead,143,799.0351606506596,158.70597755527172,20,4.614883875761821,5.6,14.0,1
dead,144,800.4849986247292,475.6229220700313,27,8.689706974721316,6.37037037037037,14.0,1
dead,145,800.2521626326275,1008.3770985042737,21,11.458100367216572,7.0476190476190474,33.0,1
dead,146,808.7731533859528,776.3148011827004,30,31.007498949292085,12.433333333333334,64.0,1
dead,147,810.4882173273111,689.3133899458848,45,46.15504588092321,18.444444444444443,80.0,1
dead,148,815.0364084196611,53.23882435895383,24,5.180571512519844,4.791666666666667,10.0,1
dead,149,822.8728977526664,852.1349818625422,81,22.626547645173215,8.333333333333334,40.0,1
dead,150,825.3361902903905,427.04534045271157,21,4.227777023517272,4.095238095238095,10.0,1
dead,151,828.7192551978507,662.4168583024642,24,4.663556001639889,4.291666666666667,17.0,1
dead,152,833.8836617540134,974.9258715674399,30,13.45258072761984,7.6,24.0,1
dead,153,844.1832017479712,72.16185438112119,42,13.943511468489415,6.095238095238095,43.0,1
dead,154,849.3261337002554,625.6329963618679,48,10.78489870110663,6.416666666666667,23.0,1
dead,155,848.2251205387834,964.2064235891044,28,8.635938224201242,6.071428571428571,14.0,1
dead,156,857.4952093882365,916.7988560478639,30,34.64889970465991,14.4,74.0,1
dead,157,861.1086418480211,475.89586829734094,27,6.778028525934486,6.148148148148148,17.0,1
dead,158,859.3540968139824,1015.8996224070412,17,7.292813767844193,5.705882352941177,24.0,1
dead,159,865.37027501882,438.1096245912568,23,5.955537425268891,4.782608695652174,17.0,1
dead,160,867.2337334042996,812.3060888922753,24,6.128194677229447,4.75,13.0,1
dead,161,871.4583037593802,15.778921720190905,32,12.299900143398858,7.90625,24.0,1
dead,162,870.3527687870173,575.9363134206245,36,32.50824767617617,13.944444444444445,90.0,1
dead,163,879.8278142040632,906.5266364255934,24,9.735132244507769,6.666666666666667,23.0,1
dead,164,887.1348080386136,462.47670238741284,42,26.606291283082946,11.0,60.0,1
dead,165,887.927042857501,654.8942291509611,30,4.484238229372631,3.966666666666667,14.0,1
dead,166,890.8593026995076,868.9733657666608,31,21.46814363776892,10.548387096774194,46.0,1
dead,167,891.4616417130424,318.550590252103,37,4.742841826705463,4.45945945945946,10.0,1
dead,168,896.2222121198523,559.5017737950723,42,14.971142659987247,7.785714285714286,40.0,1
dead,169,897.6889829875497,154.30099022277665,43,76.30390858921609,25.209302325581394,134.0,1
dead,170,898.6565180462997,239.04672283602957,30,19.949096419907647,9.533333333333333,53.0,1
dead,171,902.7113886889758,145.75921820337754,34,25.58685360924306,11.794117647058824,56.0,1
dead,172,917.1029064129647,229.83325216182308,36,21.32160598425435,9.694444444444445,47.0,1
dead,173,922.5409647872154,251.3262464796698,17,4.52161643821157,5.705882352941177,14.0,1
dead,174,927.4188741288115,98.48183316363787,14,5.048218731744863,4.571428571428571,13.0,1
dead,175,934.1556439968308,522.631212741451,24,5.31077456717105,4.708333333333333,13.0,1
dead,176,935.546091160917,954.0805881336511,35,9.228365105608917,5.942857142857143,23.0,1
dead,177,937.7808452599323,814.9831591176948,43,14.946466178064728,7.6976744186046515,37.0,1
dead,178,940.1406555548141,276.3564383922912,22,7.21783078111366,5.363636363636363,20.0,1
dead,179,942.0565069670237,252.07466693073917,29,47.265355176518796,17.275862068965516,132.0,1
dead,180,942.7650717623394,462.4610813694103,38,13.212432688598556,8.31578947368421,27.0,1
dead,181,943.4184634667674,754.2528766134184,30,17.117441142732183,8.9,33.0,1
dead,182,945.244137241705,769.9998246942683,29,21.824319496400967,10.0,47.0,1
dead,183,947.3094599008585,866.0585411137647,43,65.49373569225185,22.930232558139537,104.0,1
dead,184,947.8879175591719,973.0949879608071,26,20.61673555994653,9.692307692307692,50.0,1
dead,185,952.2235784105908,336.4442465143952,43,8.907162985971288,6.186046511627907,19.0,1
dead,186,950.1962751824406,371.0142711608343,27,6.857055539553084,5.444444444444445,17.0,1
dead,187,955.8523706971135,26.49189115643658,43,10.322805031164883,5.953488372093023,17.0,1
dead,188,956.8922990843226,135.60786301836214,62,57.637411597373855,22.725806451612904,87.0,1
dead,189,956.8799564809017,693.2692321592986,39,15.883551875179974,8.0,36.0,1
dead,190,961.4507795259221,479.84890203897,20,5.102715826435359,4.85,10.0,1
