channel,id,y,x,area,peak_contrast,mean_raw,max_raw,parent_count
live,183,956.706628050962,135.56455122354492,37,24.534280843277855,22.18918918918919,62.0,1
live,184,969.2764419716792,471.9064518219411,111,79.5769710964042,48.945945945945944,158.0,1
live,185,969.9099115413164,354.30544381114737,21,19.400149180835065,18.428571428571427,69.0,1
live,186,974.3958154593909,227.2933826500117,74,43.532074259632516,28.0,151.0,1
live,187,975.3721253701036,81.54830120367383,26,29.175769958142972,23.0,104.0,1
live,188,975.1707014415944,342.9615856652758,23,18.93015366368407,18.26086956521739,57.0,1
live,189,986.3225838616324,78.924108476314,30,36.38749346118368,22.566666666666666,105.0,1
live,190,995.0119851015811,991.5344008412499,96,86.71990667924422,41.947916666666664,159.0,1
live,191,995.5096243046994,164.5587280416576,69,18.07654746268478,19.44927536231884,72.0,1
live,192,996.0566266999936,435.3461712980335,96,74.74649972503602,36.78125,146.0,1
live,193,1000.6813297463675,724.5844600261256,92,86.304145713224,41.97826086956522,183.0,1
live,194,1002.4352801433355,849.5941204497148,126,41.65238112656699,26.055555555555557,115.0,1
live,195,1008.135675509853,147.35275741337497,75,162.1162142443683,77.52,244.0,1
live,196,1013.5699304743667,577.2261608900911,30,29.69741112267661,22.533333333333335,103.0,1
